Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
1,1140,927,69,0.577496612,0.100503359,0.341936472,0.100503359,0.341936472,2,14.5,1206.5,3525,3115,131,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0
1,285735,276251,3417,19.32758151,7.292015581,0.100503359,0.100503359,0.100503359,60,44.80645161,4144.258065,120772,468,6248,660.3840858,145.5393313,5.02997589,2.313890145,6.305116118,2302,60.59658849,2013.164606
1,1796718,284,14765,2149.652604,140.393091,1.089004526,0.100503359,2.311495455,6986,44.92721609,2155.68819,181963,208,1691,448.5761778,94.95039974,2.094330995,0.356943299,2.096793332,1541,92.79263566,9996.163437
1,266407,1592,6734,660.8972631,297.0903327,28.25799996,0.839682343,20.72266499,2376,66.39598997,2706.108187,5685,942,477,30.13122089,1.649977649,5.312394518,0.100503359,4.819142948,111,224.2252252,7527.405405
0,2256591,735,22670,488.9643326,211.4257897,0.865711164,0.364792964,0.847756742,1917,41.48783014,3843.376489,85138,67047,5103,150.3404561,68.11736575,5.480348974,0.100503359,71.87927375,568,205.8832753,9580.39547
1,823481,2667,13252,87.60765569,28.67322619,6.6549459,2.615794203,5.048747779,351,58.41408451,3523.250704,750,997,29,2.292464513,0.312365991,5.135357861,2.03245874,4.423155794,11,192.3636364,3855.727273
0,203788,1069,5439,1043.235953,558.2136562,20.64364329,1.371207871,22.23138596,3048,59.96437824,1554.076101,2745543,7828,22729,349.8196251,107.0810211,0.60409115,0.100503359,2.392201342,1359,55.71822803,3705.916485
0,725,645,44,4.108298711,0.709693062,1.568909382,0.83470637,1.832664977,15,128.8,2381.466667,6119,382,417,8.485917699,3.285058478,0.58595537,0.100503359,0.58595537,32,145.65625,2851.40625
1,236123,858,2794,77.19357338,23.97107646,12.54160129,2.550725068,12.60707242,307,159.2006472,5131.31068,1880,469,103,1.001580846,0.100503359,0.100503359,0.100503359,0.356943299,4,17.75,570.25
0,1796718,284,14765,2149.652604,140.393091,1.089004526,0.100503359,2.311495455,6986,44.92721609,2155.68819,2662235,824,74528,4477.898354,1748.871733,16.42470617,0.100503359,16.67104136,14301,57.81867108,2274.401849
1,470926,322,7095,1005.888413,440.8246812,6.196929416,2.897666238,17.97128034,3999,39.06679861,2468.15141,25360,20872,461,1.482593225,0.716815998,1.083654212,1.083654212,2.532744382,7,228.5714286,9940.714286
0,3764,703,222,5.270620537,1.601158569,2.338332561,0.100503359,1.59653867,18,139.4444444,4573.888889,1912232,33395,14891,38159.53861,131.9544457,2.173241402,0.623796778,4.143115243,21964,19.24536275,1027.420978
0,6119,382,417,8.485917699,3.285058478,0.58595537,0.100503359,0.58595537,32,145.65625,2851.40625,21591,1179,228,90.45650585,25.79829175,5.709328648,1.111158822,5.176620024,369,18.44297082,1330.366048
0,54453,7688,2597,115.3233572,22.75288316,16.86771842,2.092498504,10.74683839,441,258.0514541,8569.149888,154830,10613,2910,138.7577424,50.168698,3.5578318,0.341936472,3.81385001,542,126.0718232,6302.39779
0,171,259,2,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0,154082,2615,8781,56.64998014,20.74876203,1.313976933,0.337131953,1.311610647,252,272.9920635,14550.99206
0,20,7,2,7.690823732,0.277305641,1.33150798,0.100503359,2.830626801,6,2,96.16666667,95,120,3,0.356943299,0.100503359,0.356943299,0.356943299,0.356943299,1,0,0
0,1257,318,67,12.12709874,3.973803272,1.796125795,0.100503359,1.796125795,52,591.8113208,8903.660377,583476,13020,13349,5679.003897,59.4989889,2.694572804,0.100503359,1.377912596,8003,83.65370416,4997.225326
0,3453,473,262,10.23723111,2.724621551,2.937117393,0.100503359,3.380348921,45,131.6808511,2833.829787,19904,258,1301,16.04142483,6.133531017,0.100503359,0.100503359,0.852101899,66,49.64705882,1257.044118
1,4491415,756,29876,4499.996251,2206.571898,26.96692474,12.62828272,29.06982195,16646,22.74772633,2206.420734,71597,44262,1437,10.40356346,3.36535464,0.591205607,0.100503359,5.074567407,47,72.10638298,2146.893617
0,60,146,0,0.356943299,0.100503359,0.339522141,0.100503359,1.119229335,1,172,4592,1040229,725,13675,1420.43804,573.5926953,2.807441782,0.860356879,9.028718324,4970,83.0368755,4524.141554
0,228,302,3,0.583979388,0.100503359,0.100503359,0.100503359,0.362150068,2,166.5,11355,33669,29327,883,128.414854,23.91963066,6.556255018,0.339522141,12.29220538,228,72.77922078,3492.194805
0,7350,1514,408,5.568253537,2.938167237,1.291721136,1.059801451,1.548161076,22,490.0434783,6313,6072,747,495,16.58618007,2.847968587,3.038129959,0.586102452,4.726997622,71,188.1126761,4967.492958
1,117913,1299,9950,189.7552298,67.31022304,11.29483069,2.567269167,10.9337661,791,185.5420326,5535.939774,725,645,44,4.108298711,0.709693062,1.568909382,0.83470637,1.832664977,15,128.8,2381.466667
0,24437,279,52,12.3557961,7.144266756,2.135767312,0.599382241,4.666364775,50,117.0980392,6075.882353,7185698,30,29179,29146.95646,18082.7436,0.100503359,0.100503359,4.502396413,88154,4.061065794,649.1564853
1,1607541,93,9876,389.5331197,217.6284422,0.359533601,0.100503359,0.849790132,1706,9.979033197,774.3989517,266407,1592,6734,660.8972631,297.0903327,28.25799996,0.839682343,20.72266499,2376,66.39598997,2706.108187
0,1728,2001,35,2.04578211,0.844535393,4.229849666,0.100503359,3.038534352,8,38.25,2009,507,1924,13,2.89165153,0.483712893,1.064502932,0.100503359,1.816601709,12,83.08333333,1931
0,44,79,1,0.576871582,0.100503359,0.100503359,0.100503359,0.100503359,2,33.5,629,2256591,735,22670,488.9643326,211.4257897,0.865711164,0.364792964,0.847756742,1917,41.48783014,3843.376489
1,71597,44262,1437,10.40356346,3.36535464,0.591205607,0.100503359,5.074567407,47,72.10638298,2146.893617,21591,1179,228,90.45650585,25.79829175,5.709328648,1.111158822,5.176620024,369,18.44297082,1330.366048
0,95,120,3,0.356943299,0.100503359,0.356943299,0.356943299,0.356943299,1,0,0,92462,692,5259,141.5032042,35.28974662,3.787262788,0.596412376,3.041914981,578,97.38593482,4638.421955
1,1097135,830,10591,73.16567738,19.8983664,0.100503359,0.100503359,0.351840144,288,13.70989761,762.6143345,103607,53468,3137,48.04870211,25.09294467,0.100503359,0.100503359,0.100503359,203,30.09313725,3217.367647
0,708,631,26,18.77670307,5.999680593,7.747919476,4.967946648,10.6918785,52,33.20754717,876.4339623,655,562,33,1.151363202,0.100503359,0.573760547,0.100503359,0.569051638,2,10,602.5
1,614689,400,5729,199.6182962,67.81246947,9.366192242,0.359533601,4.094487553,669,39.19374069,2565.612519,119001,119704,2266,63.60326158,17.01068152,11.2328519,0.100503359,6.628896724,206,167.9130435,6161.917874
1,112,243,5,1.445173536,0.100503359,0.100503359,0.100503359,0.603176929,5,96.6,1414.2,127,36,2,0.100503359,0.100503359,0.100503359,0.100503359,0.34437519,0,0,0
1,92462,692,5259,141.5032042,35.28974662,3.787262788,0.596412376,3.041914981,578,97.38593482,4638.421955,219,148,8,0.758307371,0.100503359,0.100503359,0.100503359,0.100503359,3,205,3922.666667
0,220242,357,1062,452.5472807,140.0075344,13.43902206,3.043693264,13.64798201,1796,13.66191781,1375.807671,7360339,95,43590,12473.15006,9597.001073,5.323947293,1.353623527,8.266238728,46906,7.320319919,838.4865891
0,102116,293,970,1729.451634,763.6597393,30.82997666,8.568366922,93.31157133,4067,12.31026948,1636.379704,6225470,381,40506,16532.60226,9816.447536,6.292393245,4.340211535,11.88687309,61842,10.29783072,1115.07744
0,228,302,3,0.583979388,0.100503359,0.100503359,0.100503359,0.362150068,2,166.5,11355,508213,554,16338,3619.31077,878.3102338,7.828675702,2.267574259,23.62132386,12453,47.61790808,2314.93336
0,131920,364,6974,651.7651338,170.1531444,4.801919843,0.341936472,7.054044163,2335,59.58900634,1840.874419,173872,2804,16328,346.5474983,85.7971307,6.812973884,1.337915226,7.574686688,1323,268.1329827,9307.214876
1,173872,2804,16328,346.5474983,85.7971307,6.812973884,1.337915226,7.574686688,1323,268.1329827,9307.214876,794,892,32,1.336914175,0.362150068,1.059212559,0.337131953,0.822583964,4,0,68.5
1,103607,53468,3137,48.04870211,25.09294467,0.100503359,0.100503359,0.100503359,203,30.09313725,3217.367647,2403,1,75,40.23655336,31.45870835,51.62000484,0.100503359,42.63042631,147,10.02721088,1486.306122
0,23230,495,826,118.0524319,56.66829265,6.373205373,0.840719745,9.827004944,466,105.2106383,3589.004255,298668,551,6209,493.2563794,206.6605522,4.115212281,0.854539102,3.075462809,2021,75.97009804,3865.446569
0,489,473,16,2.215723419,0.538121765,0.100503359,0.100503359,0.362150068,10,91.9,2778.9,96531,87,363,81.56173426,43.32146495,6.59024511,2.339133238,12.08964461,296,9.208754209,2112.074074
0,444,155,14,0.100503359,0.100503359,0.349326776,0.100503359,0.349326776,0,0,0,223,168,9,0.349326776,0.349326776,0.100503359,0.100503359,0.100503359,1,77,3047
0,4189,2094,187,6.697365536,1.425678424,4.48360724,1.332954575,3.773553415,29,79.20689655,2846.793103,6231,555,479,67.57738263,26.92399055,1.833267817,0.346838542,4.774050789,230,209.7296137,5612.39485
0,9450,1511,470,28.34210552,5.880138366,7.444344915,1.101689955,6.0830651,113,100.0884956,1885.672566,78731,6212,1971,97.39584224,57.17976788,13.84364379,1.788635968,12.66075551,378,59.91666667,2026.757813
1,706,296,44,10.11914061,1.821929601,1.794335005,0.351840144,2.795481216,39,31.975,708.55,254,275,9,0.100503359,0.100503359,0.629109266,0.100503359,0.868128048,0,0,0
1,627949,150866,6820,246.4038455,74.70542952,21.260939,1.320681034,15.27806577,683,235.7872648,11977.04342,794,479,8,0.306073459,0.306073459,0.100503359,0.100503359,1.621980887,1,49,4969
0,41367,71,717,32.54965274,16.52784586,4.590730462,1.587365184,10.83237551,122,14.99186992,2044.910569,366460,466,3381,1167.89693,415.2639139,49.91863286,8.061556718,82.53517664,3450,17.91435912,1464.346275
0,5922518,483,7594,65758.40354,32054.0556,1.61241011,0.100503359,2.631606754,187674,6.015693853,1199.636812,1612720,285,13630,684.100936,93.62136036,0.100503359,0.100503359,0.100503359,2638,66.5844009,3358.484552
0,1043,81,40,2.718281338,0.932457738,0.100503359,0.100503359,0.100503359,10,21.5,1412.3,15385,673,747,55.99354588,22.32194495,6.946233255,0.341936472,6.503977478,202,152.495098,3286.617647
0,725,645,44,4.108298711,0.709693062,1.568909382,0.83470637,1.832664977,15,128.8,2381.466667,1352348,331,15647,19129.84866,14552.73399,2.065418033,0.580955254,16.2815025,52580,3.092447697,597.5636364
1,1573,981,152,2.034081488,0.100503359,0.901380952,0.634421754,0.634421754,8,136,1626,3362,450,322,31.08673174,10.47548391,9.884982388,0.857808905,8.152237526,101,76.04854369,1072.504854
0,146298,49266,9392,146.3112266,84.45101898,1.308355528,0.100503359,4.035825937,600,54.80230643,1953.62603,723800,328,7257,1695.430195,317.463665,3.581056819,1.85822627,6.484085949,5210,13.59848771,1336.213611
1,1352348,331,15647,19129.84866,14552.73399,2.065418033,0.580955254,16.2815025,52580,3.092447697,597.5636364,627,1993,3,2.22317887,0.327807842,7.049858656,1.295936763,4.05226713,9,14.55555556,338.7777778
0,28613,3557,9,0.751434251,0.295998479,0.100503359,0.100503359,0.100503359,3,2.666666667,218.3333333,871652,140,13838,133.2133449,56.02774731,2.622550291,1.121160223,2.622550291,562,135.1584507,5187.5
0,3081505,119234,316,19.17301992,9.949510803,0.100503359,0.100503359,0.100503359,66,55.64179104,17588.0597,100151,31383,4679,286.9417384,37.79996412,6.663615138,0.100503359,8.464206735,758,120.1950585,4332.485046
1,1119182,84,19474,3454.290875,2437.196119,0.100503359,0.100503359,0.354378899,15030,22.18974292,1297.517617,5656,5519,225,1.442564777,0.349326776,1.264810693,0.332423044,1.301131526,6,26.83333333,755.1666667
1,1040229,725,13675,1420.43804,573.5926953,2.807441782,0.860356879,9.028718324,4970,83.0368755,4524.141554,480412,11948,16294,1795.525546,685.5750438,4.534987444,1.318140223,15.82591557,6867,60.81466192,2695.612527
1,6225470,381,40506,16532.60226,9816.447536,6.292393245,4.340211535,11.88687309,61842,10.29783072,1115.07744,1010,1014,62,0.957689623,0.100503359,1.047017735,0.337131953,0.337131953,4,154.75,1705
1,454514,1479,5187,455.1806152,293.8395583,30.1880544,0.100503359,21.06319645,1793,159.0059621,5756.679133,794,892,32,1.336914175,0.362150068,1.059212559,0.337131953,0.822583964,4,0,68.5
0,676,243,43,1.982530863,1.360640618,0.100503359,0.100503359,36.40163972,6,4.666666667,269.5,128305,213,942,140.038427,77.75204977,2.14953593,0.100503359,19.43406988,466,29.99364407,1643.379237
1,7185698,30,29179,29146.95646,18082.7436,0.100503359,0.100503359,4.502396413,88154,4.061065794,649.1564853,1433,249,113,0.339522141,0.100503359,0.359533601,0.100503359,0.867284683,1,0,0
0,2403,1,75,40.23655336,31.45870835,51.62000484,0.100503359,42.63042631,147,10.02721088,1486.306122,182598,1402,3831,145.8449097,74.00295763,23.5491893,0.100503359,15.95324256,567,276.4965157,8038.066202
1,100836,144,1781,512.4444929,143.8932641,4.589756622,1.844931707,5.110850601,1743,30.7592068,1251.028329,119001,119704,2266,63.60326158,17.01068152,11.2328519,0.100503359,6.628896724,206,167.9130435,6161.917874
1,196692,2339,4626,710.7490998,310.2197221,9.735097305,5.092675817,17.02822609,2689,39.55689718,2039.958288,20,7,2,7.690823732,0.277305641,1.33150798,0.100503359,2.830626801,6,2,96.16666667
1,177796,0,6870,9.148384108,5.322694593,0.100503359,0.100503359,0.100503359,42,66.61904762,1681.238095,697,14,37,20.61914763,12.36884539,7.783152957,3.698195487,11.37828843,54,47.21818182,790.6363636
1,54453,7688,2597,115.3233572,22.75288316,16.86771842,2.092498504,10.74683839,441,258.0514541,8569.149888,48711,22845,932,61.92480424,18.57890109,0.100503359,0.100503359,0.100503359,229,80.34334764,4431.682403
1,98788,2354,5610,385.7953553,172.1834301,8.361112757,5.092200727,10.77741899,1330,61.63973314,2080.33358,3893,1059,168,3.260473308,1.051286304,1.100823764,0.100503359,1.100823764,15,95.8,2188.733333
1,1674046,24246,16572,1560.770455,561.7978791,4.300411979,1.089386938,3.555193991,5759,33.1578857,2172.985241,127,106,4,1.093772443,0.100503359,0.367462556,0.100503359,0.623902496,5,105.4,1190
1,125512,13701,10873,267.7038326,94.38806804,10.98628644,1.360204649,11.16840455,1063,229.7641597,6728.430826,119001,119704,2266,63.60326158,17.01068152,11.2328519,0.100503359,6.628896724,206,167.9130435,6161.917874
1,232753,320,7919,175.2647763,100.4808198,3.108490477,1.614716825,4.401918701,679,47.0969163,2374.155653,2403,1,75,40.23655336,31.45870835,51.62000484,0.100503359,42.63042631,147,10.02721088,1486.306122
0,7360339,95,43590,12473.15006,9597.001073,5.323947293,1.353623527,8.266238728,46906,7.320319919,838.4865891,580544,2799,7371,296.9782053,135.8314286,15.03302568,4.807179812,8.262063127,1201,87.18377483,3547.782285
1,5996,906,192,15.05020801,3.330828376,0.837168976,0.349326776,0.588345558,68,50.64705882,1483.985294,364,927,6,0.551680478,0.310247365,0.834980863,0.339522141,0.832590675,2,1.5,122
0,25195,1443,15,1.661163736,0.100503359,0.354378899,0.354378899,5.062816338,4,6,6531,98788,2354,5610,385.7953553,172.1834301,8.361112757,5.092200727,10.77741899,1330,61.63973314,2080.33358
0,5501,5908,400,7.19638941,2.635722866,1.772288783,0.341936472,0.825192942,28,86.32142857,1704.928571,4491415,756,29876,4499.996251,2206.571898,26.96692474,12.62828272,29.06982195,16646,22.74772633,2206.420734
0,3893,1059,168,3.260473308,1.051286304,1.100823764,0.100503359,1.100823764,15,95.8,2188.733333,1294,431,44,0.555204168,0.100503359,0.100503359,0.100503359,0.595962081,2,836,11447.5
0,28613,3557,9,0.751434251,0.295998479,0.100503359,0.100503359,0.100503359,3,2.666666667,218.3333333,33669,29327,883,128.414854,23.91963066,6.556255018,0.339522141,12.29220538,228,72.77922078,3492.194805
1,120772,468,6248,660.3840858,145.5393313,5.02997589,2.313890145,6.305116118,2302,60.59658849,2013.164606,4363,221,165,7.362301949,0.100503359,4.031142365,0.860755107,2.563720818,21,109.6956522,5559.869565
0,177796,0,6870,9.148384108,5.322694593,0.100503359,0.100503359,0.100503359,42,66.61904762,1681.238095,282305,2114,1664,38.81280943,14.16103994,7.518898903,0.837941585,5.010178747,168,379.3117647,32020.81176
0,1720,540,151,5.161848286,1.181624988,2.324112453,0.608895669,3.813660827,14,94.5,1823.428571,41367,71,717,32.54965274,16.52784586,4.590730462,1.587365184,10.83237551,122,14.99186992,2044.910569
1,78731,6212,1971,97.39584224,57.17976788,13.84364379,1.788635968,12.66075551,378,59.91666667,2026.757813,10693,935,12,0.634421754,0.367462556,0.367462556,0.100503359,0.367462556,2,50.5,3452.5
0,2499,61,74,2.922793417,0.775872293,0.100503359,0.100503359,0.100503359,13,37,1618.692308,3105,1300,227,1.428705902,1.208152589,0.100503359,0.100503359,0.100503359,5,281.4,12409.6
0,2470,357,119,1.12647413,0.323284483,0.337131953,0.337131953,0.596162195,5,60.6,1983,750,997,29,2.292464513,0.312365991,5.135357861,2.03245874,4.423155794,11,192.3636364,3855.727273
0,254,534,1,3.453648517,0.277305641,0.810484751,0.341936472,1.276666745,12,6.75,573.9166667,6231,555,479,67.57738263,26.92399055,1.833267817,0.346838542,4.774050789,230,209.7296137,5612.39485
0,34463,29808,1689,15.43049762,3.984028805,8.204331198,0.332423044,6.988814957,66,75.53030303,1916.893939,154830,10613,2910,138.7577424,50.168698,3.5578318,0.341936472,3.81385001,542,126.0718232,6302.39779
0,117913,1299,9950,189.7552298,67.31022304,11.29483069,2.567269167,10.9337661,791,185.5420326,5535.939774,163145,906,4475,182.1755684,78.04320237,11.60766804,3.59001979,9.605154521,688,82.93865906,1809.650499
1,7185698,30,29179,29146.95646,18082.7436,0.100503359,0.100503359,4.502396413,88154,4.061065794,649.1564853,100836,144,1781,512.4444929,143.8932641,4.589756622,1.844931707,5.110850601,1743,30.7592068,1251.028329
0,5151,2195,213,23.00439711,13.52950273,4.849392376,2.588298595,4.371197408,95,96.58762887,2232.690722,282305,2114,1664,38.81280943,14.16103994,7.518898903,0.837941585,5.010178747,168,379.3117647,32020.81176
1,889300,183,5646,3237.313873,1964.290187,18.11728136,0.852602135,90.14584135,10953,10.02859198,1180.805341,21,193,0,0.100503359,0.100503359,0.100503359,0.100503359,0.351840144,0,0,0
1,470926,322,7095,1005.888413,440.8246812,6.196929416,2.897666238,17.97128034,3999,39.06679861,2468.15141,11018,160,447,2.928974511,0.880196779,0.100503359,0.100503359,0.590858926,9,19.5,1779.7
1,2651,2838,195,15.75812622,5.319354395,14.17829981,1.368779512,6.621654561,60,89.03174603,3293.31746,7271,335,417,8.786665588,5.87623095,0.367462556,0.100503359,0.367462556,40,79.125,1841.3
1,480412,11948,16294,1795.525546,685.5750438,4.534987444,1.318140223,15.82591557,6867,60.81466192,2695.612527,47006,7814,3646,80.42457509,23.25925493,4.502351131,0.100503359,5.527498266,312,199.3955696,4093.158228
0,53678,1751,496,191.4388697,62.72494492,0.100503359,0.100503359,0.100503359,599,15.17656766,3087.463696,2256591,735,22670,488.9643326,211.4257897,0.865711164,0.364792964,0.847756742,1917,41.48783014,3843.376489
1,1706188,402,12138,837.5800523,93.56984817,7.621259366,2.60905999,4.866270991,2597,21.28910134,1937.639388,1209835,3,12226,86.82008384,18.45810958,0.100503359,0.100503359,0.100503359,390,36.5255102,2729.609694
0,6231,555,479,67.57738263,26.92399055,1.833267817,0.346838542,4.774050789,230,209.7296137,5612.39485,92462,692,5259,141.5032042,35.28974662,3.787262788,0.596412376,3.041914981,578,97.38593482,4638.421955
0,1203,689,67,0.581003784,0.581003784,1.642786259,0.100503359,2.153153287,2,0.5,317.5,1634478,12567,38425,12725.70972,4935.335415,21.75985933,7.262186383,16.69141777,23939,24.4788244,2299.088294
1,71597,44262,1437,10.40356346,3.36535464,0.591205607,0.100503359,5.074567407,47,72.10638298,2146.893617,272,733,5,1.566738198,0.346838542,1.574398779,0.337131953,1.052308108,6,28.5,554.5
1,58090,6,2963,98.95424086,27.79759634,0.796262414,0.332423044,0.332423044,430,241.6804598,8490.301149,9679,322,213,9.60716309,0.310247365,0.100503359,0.100503359,0.100503359,42,26.76190476,1770
0,655,562,33,1.151363202,0.100503359,0.573760547,0.100503359,0.569051638,2,10,602.5,864557,7352,19561,5744.732819,5311.507204,14.29579022,0.351840144,14.76374919,3641,65.87326203,3279.479679
1,508213,554,16338,3619.31077,878.3102338,7.828675702,2.267574259,23.62132386,12453,47.61790808,2314.93336,592,193,41,0.55948671,0.308149925,1.1058505,0.351840144,0.351840144,2,27.5,528.5
0,23230,495,826,118.0524319,56.66829265,6.373205373,0.840719745,9.827004944,466,105.2106383,3589.004255,41367,71,717,32.54965274,16.52784586,4.590730462,1.587365184,10.83237551,122,14.99186992,2044.910569
1,126738,779,4115,171.8195552,37.29428527,4.411322664,1.530222492,4.202882585,690,126.0441595,3627.968661,48711,22845,932,61.92480424,18.57890109,0.100503359,0.100503359,0.100503359,229,80.34334764,4431.682403
0,279,40,15,0.294043527,0.294043527,0.100503359,0.100503359,0.100503359,1,1,37,627,1993,3,2.22317887,0.327807842,7.049858656,1.295936763,4.05226713,9,14.55555556,338.7777778
0,95,120,3,0.356943299,0.100503359,0.356943299,0.356943299,0.356943299,1,0,0,5151,2195,213,23.00439711,13.52950273,4.849392376,2.588298595,4.371197408,95,96.58762887,2232.690722
0,638283,150,1492,20677.88345,5606.964451,1.326086999,0.100503359,33.68290205,56196,0.947575406,480.5420134,1674046,24246,16572,1560.770455,561.7978791,4.300411979,1.089386938,3.555193991,5759,33.1578857,2172.985241
0,41367,71,717,32.54965274,16.52784586,4.590730462,1.587365184,10.83237551,122,14.99186992,2044.910569,206818,15196,2513,15.210108,4.314658988,0.100503359,0.100503359,0.100503359,69,321.1884058,17454.11594
0,10693,935,12,0.634421754,0.367462556,0.367462556,0.100503359,0.367462556,2,50.5,3452.5,1706188,402,12138,837.5800523,93.56984817,7.621259366,2.60905999,4.866270991,2597,21.28910134,1937.639388
0,697,14,37,20.61914763,12.36884539,7.783152957,3.698195487,11.37828843,54,47.21818182,790.6363636,102116,293,970,1729.451634,763.6597393,30.82997666,8.568366922,93.31157133,4067,12.31026948,1636.379704
1,58090,6,2963,98.95424086,27.79759634,0.796262414,0.332423044,0.332423044,430,241.6804598,8490.301149,6119,382,417,8.485917699,3.285058478,0.58595537,0.100503359,0.58595537,32,145.65625,2851.40625
0,39262,848,1610,40.4950207,8.943606915,3.2276769,0.564342729,1.070320709,163,132.0306748,2931.515337,182598,1402,3831,145.8449097,74.00295763,23.5491893,0.100503359,15.95324256,567,276.4965157,8038.066202
0,127,36,2,0.100503359,0.100503359,0.100503359,0.100503359,0.34437519,0,0,0,53678,1751,496,191.4388697,62.72494492,0.100503359,0.100503359,0.100503359,599,15.17656766,3087.463696
0,9679,322,213,9.60716309,0.310247365,0.100503359,0.100503359,0.100503359,42,26.76190476,1770,130850,3394,449,92.86965112,16.53848389,2.548047615,0.100503359,3.036687975,355,102.5730028,10481.73554
0,41765,185,1356,1529.643058,282.8585001,76.80951445,5.392171096,104.4386255,3307,50.13204173,3585.789866,154830,10613,2910,138.7577424,50.168698,3.5578318,0.341936472,3.81385001,542,126.0718232,6302.39779
1,5922518,483,7594,65758.40354,32054.0556,1.61241011,0.100503359,2.631606754,187674,6.015693853,1199.636812,1043,974,31,0.100503359,0.100503359,1.134269524,0.100503359,1.637349347,0,0,0
1,186557,90762,3166,489.1063787,75.76887767,0.100503359,0.100503359,0.100503359,764,309.2204929,20356.01556,272,733,5,1.566738198,0.346838542,1.574398779,0.337131953,1.052308108,6,28.5,554.5
0,6839015,968,47559,3488.251462,566.630977,21.50800889,5.660926952,15.68925138,14107,41.67139148,5188.992702,5629637,51683,54624,4894.901216,2375.07856,5.949829394,0.862666018,6.839463012,20125,17.23684211,1353.646477
0,3638,3341,85,2.793577201,1.40270263,2.594089268,0.598150194,3.802143416,11,9.416666667,489.0833333,143101,128686,8742,874.2128732,347.6306673,4.49847062,0.100503359,34.97797772,2767,105.7347811,5276.96262
0,25360,20872,461,1.482593225,0.716815998,1.083654212,1.083654212,2.532744382,7,228.5714286,9940.714286,263614,759,8805,110.4102599,26.55712327,1.623833794,0.100503359,1.118621468,454,96.04357298,2606.679739
0,1607541,93,9876,389.5331197,217.6284422,0.359533601,0.100503359,0.849790132,1706,9.979033197,774.3989517,120772,468,6248,660.3840858,145.5393313,5.02997589,2.313890145,6.305116118,2302,60.59658849,2013.164606
1,7360339,95,43590,12473.15006,9597.001073,5.323947293,1.353623527,8.266238728,46906,7.320319919,838.4865891,265258,209,551,631.9159463,457.6485498,5.460985488,0.100503359,7.498126498,2603,3.826313828,506.6921357
1,285735,276251,3417,19.32758151,7.292015581,0.100503359,0.100503359,0.100503359,60,44.80645161,4144.258065,655,562,33,1.151363202,0.100503359,0.573760547,0.100503359,0.569051638,2,10,602.5
0,15385,673,747,55.99354588,22.32194495,6.946233255,0.341936472,6.503977478,202,152.495098,3286.617647,32342,2622,1061,64.64188177,21.49213085,22.25028766,0.583369585,27.51283755,271,184.2977941,7245.231618
0,2696,1718,20,4.237051754,0.321056672,0.586102452,0.100503359,0.837439237,18,84.94444444,2656.888889,219,148,8,0.758307371,0.100503359,0.100503359,0.100503359,0.100503359,3,205,3922.666667
1,1607541,93,9876,389.5331197,217.6284422,0.359533601,0.100503359,0.849790132,1706,9.979033197,774.3989517,1352348,331,15647,19129.84866,14552.73399,2.065418033,0.580955254,16.2815025,52580,3.092447697,597.5636364
1,10693,935,12,0.634421754,0.367462556,0.367462556,0.100503359,0.367462556,2,50.5,3452.5,33669,29327,883,128.414854,23.91963066,6.556255018,0.339522141,12.29220538,228,72.77922078,3492.194805
0,627,1993,3,2.22317887,0.327807842,7.049858656,1.295936763,4.05226713,9,14.55555556,338.7777778,1481379,147521,15043,9902.070379,5012.055876,10.43846039,0.100503359,193.0724182,28564,10.96414426,1035.955493
0,823481,2667,13252,87.60765569,28.67322619,6.6549459,2.615794203,5.048747779,351,58.41408451,3523.250704,3302480,550744,20006,936.6361264,206.1017724,41.31718936,0.595962081,42.81370448,3691,69.15087248,3456.096107
0,34463,29808,1689,15.43049762,3.984028805,8.204331198,0.332423044,6.988814957,66,75.53030303,1916.893939,4321482,259,32741,7068.594081,3773.248759,2.101994023,0.339522141,10.21653167,25313,11.30328061,1404.195349
0,127,106,4,1.093772443,0.100503359,0.367462556,0.100503359,0.623902496,5,105.4,1190,47006,7814,3646,80.42457509,23.25925493,4.502351131,0.100503359,5.527498266,312,199.3955696,4093.158228
1,4947410,112,26319,1774.213927,830.8994754,0.100503359,0.100503359,0.100503359,7321,26.54419364,3068.022437,182598,1402,3831,145.8449097,74.00295763,23.5491893,0.100503359,15.95324256,567,276.4965157,8038.066202
0,6124,765,151,16.38804695,5.283576955,0.621232904,0.100503359,0.875108445,65,18.8030303,944.8484848,355,143,6,5.424034323,0.100503359,0.356943299,0.100503359,0.595962081,24,10.625,519.2916667
0,223,168,9,0.349326776,0.349326776,0.100503359,0.100503359,0.100503359,1,77,3047,206818,15196,2513,15.210108,4.314658988,0.100503359,0.100503359,0.100503359,69,321.1884058,17454.11594
1,575,620,6,3.978284753,1.947704511,2.107090265,0.864745927,2.345809435,15,57.66666667,1394.6,2380,1298,112,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0
